taxa	Abundance
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Trichosporonales|f__Trichosporonaceae|g__Trichosporon|s__Trichosporon coremiiforme	1.0
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Trichosporonales|f__Trichosporonaceae|g__Trichosporon|s__Trichosporon faecale	1.5
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Pseudozyma|s__Pseudozyma hubeiensis	16.0
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Pseudozyma|s__Pseudozyma sp.	6.0
k__Fungi|p__Basidiomycota|c__Wallemiomycetes|o__Wallemiales|f__Wallemiaceae|g__Wallemia|s__Wallemia ichthyophaga	64.5
k__Fungi|p__Microsporidia|c__Microsporidia incertae sedis|o__Microsporidia incertae sedis|f__Unikaryonidae|g__Encephalitozoon|s__Encephalitozoon cuniculi	53.0
k__Fungi|p__Mucoromycota|c__Mortierellomycetes|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella alpina	1.0
k__Fungi|p__Mucoromycota|c__Mortierellomycetes|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella multidivaricata	7.0
k__Fungi|p__Mucoromycota|c__Mucoromycetes|o__Mucorales|f__Choanephoraceae|g__Blakeslea|s__Blakeslea trispora	2.0
k__Fungi|p__Mucoromycota|c__Mucoromycetes|o__Mucorales|f__Mucoraceae|g__Cokeromyces|s__Cokeromyces recurvatus	13.5
k__Fungi|p__Mucoromycota|c__Mucoromycetes|o__Mucorales|f__Mucoraceae|g__Mucor|s__Mucor racemosus	2.5
k__Fungi|p__Mucoromycota|c__Mucoromycetes|o__Mucorales|f__Mycotyphaceae|g__Mycotypha|s__Mycotypha africana	1.0
k__Fungi|p__Mucoromycota|c__Mucoromycetes|o__Mucorales|f__Rhizopodaceae|g__Rhizopus|s__Rhizopus azygosporus	1.5
k__Fungi|p__Mucoromycota|c__Mucoromycetes|o__Mucorales|f__Rhizopodaceae|g__Rhizopus|s__Rhizopus microsporus	40.0
k__Fungi|p__Mucoromycota|c__Mucoromycetes|o__Mucorales|f__Rhizopodaceae|g__Sporodiniella|s__Sporodiniella umbellata	4.0
