Taxon name,RelAbCoverage,PredictedRelAb,Mock_community,Tool,Level,ComType
Aspergillus lentulus,0.32363714855211245,0.41165671962044936,complete_1,eukdetect,Species,EqualReads
Aspergillus niger,0.2879501558610201,0.047284893469916475,complete_1,eukdetect,Species,EqualReads
Aspergillus oryzae,0.25825241513480707,0.24198739599310196,complete_1,eukdetect,Species,EqualReads
Aspergillus terreus,0.33354684973107507,0.5098026749739735,complete_1,eukdetect,Species,EqualReads
Aspergillus thermomutatus,0.3161421802751418,0.5602663848116154,complete_1,eukdetect,Species,EqualReads
Aspergillus tubingensis,0.27914696739927286,0.061192215078715445,complete_1,eukdetect,Species,EqualReads
Babjeviella inositovora,0.6427498556996962,1.423712380695048,complete_1,eukdetect,Species,EqualReads
Beauveria bassiana,0.2903587070117857,0.20702041594812173,complete_1,eukdetect,Species,EqualReads
Bipolaris sorokiniana,0.28432329358911423,0.5793392830179682,complete_1,eukdetect,Species,EqualReads
Blastomyces dermatitidis,0.14696683326853288,0.020662306390215605,complete_1,eukdetect,Species,EqualReads
Botrytis porri,0.20909028386379408,0.3071531315314742,complete_1,eukdetect,Species,EqualReads
Brettanomyces bruxellensis,0.7439426324161229,1.4698052180270675,complete_1,eukdetect,Species,EqualReads
Candida orthopsilosis,0.7728112642215725,1.604110209563469,complete_1,eukdetect,Species,EqualReads
Candida parapsilosis,0.7526567084944942,1.566361765196729,complete_1,eukdetect,Species,EqualReads
Chaetomium globosum,0.2854238902004644,0.49986887382483136,complete_1,eukdetect,Species,EqualReads
Cladophialophora carrionii,0.3374595644540099,0.7613265200702518,complete_1,eukdetect,Species,EqualReads
Clavispora lusitaniae,0.8075455968652325,1.7678192525013312,complete_1,eukdetect,Species,EqualReads
Coccidioides posadasii,0.36216556764831725,0.1950998545691512,complete_1,eukdetect,Species,EqualReads
Cokeromyces recurvatus,0.3479040749712917,0.3425174636224202,complete_1,eukdetect,Species,EqualReads
Cryptococcus neoformans,0.5135086995998543,0.5996042373622181,complete_1,eukdetect,Species,EqualReads
Cyberlindnera jadinii,0.7514991411087986,1.7725874770529195,complete_1,eukdetect,Species,EqualReads
Cyphellophora europaea,0.3399195544099535,0.8483466181367367,complete_1,eukdetect,Species,EqualReads
Debaryomyces fabryi,0.8364702574458482,1.738812553145836,complete_1,eukdetect,Species,EqualReads
Diutina rugosa,0.7276035640966829,1.695103828089611,complete_1,eukdetect,Species,EqualReads
Encephalitozoon cuniculi,3.9172185241024606,1.6772229860211552,complete_1,eukdetect,Species,EqualReads
Endocarpon pusillum,0.26348415573064093,0.5797366350639339,complete_1,eukdetect,Species,EqualReads
Eremothecium gossypii,1.0755935290970975,2.4441124347349263,complete_1,eukdetect,Species,EqualReads
Fonsecaea nubica,0.2895551028492283,0.5574849204898557,complete_1,eukdetect,Species,EqualReads
Histoplasma capsulatum,0.32140894585857765,0.3488750963578711,complete_1,eukdetect,Species,EqualReads
Hyphopichia burtonii,0.788780208439483,1.756296043168326,complete_1,eukdetect,Species,EqualReads
Kazachstania africana,0.8789941268571535,2.0141775210000556,complete_1,eukdetect,Species,EqualReads
Kluyveromyces lactis,0.9152572655032686,1.7570907472602575,complete_1,eukdetect,Species,EqualReads
Komagataella phaffii,1.0615154555398914,2.119873165226928,complete_1,eukdetect,Species,EqualReads
Kuraishia capsulata,0.8603567006727199,2.0157669291839184,complete_1,eukdetect,Species,EqualReads
Kwoniella mangrovensis,0.4318489898589233,0.6083459823734632,complete_1,eukdetect,Species,EqualReads
Lachancea thermotolerans,0.9413506780998184,2.142124879801006,complete_1,eukdetect,Species,EqualReads
Lodderomyces elongisporus,0.6081715735530291,1.200797882908299,complete_1,eukdetect,Species,EqualReads
Malassezia restricta,1.3345316877022002,3.058418697797875,complete_1,eukdetect,Species,EqualReads
Metschnikowia bicuspidata,0.6093555896551326,1.1904667297131915,complete_1,eukdetect,Species,EqualReads
Microsporum canis,0.42093960878916614,0.9325852518814619,complete_1,eukdetect,Species,EqualReads
Nannizzia gypsea,0.4207990928239259,0.8570883631479818,complete_1,eukdetect,Species,EqualReads
Naumovozyma castellii,0.8719901674300423,1.8457002535106053,complete_1,eukdetect,Species,EqualReads
Neurospora tetrasperma,0.24991683617205895,0.3937758775519935,complete_1,eukdetect,Species,EqualReads
Ogataea philodendri,1.0867636324502385,2.4123242710576713,complete_1,eukdetect,Species,EqualReads
Paracoccidioides brasiliensis,0.3266276479756932,0.5209285322610127,complete_1,eukdetect,Species,EqualReads
Penicillium chrysogenum,0.30214314604754233,0.641326202188615,complete_1,eukdetect,Species,EqualReads
Pichia membranifaciens,0.8446901215316552,1.8874222183370024,complete_1,eukdetect,Species,EqualReads
Pneumocystis carinii,1.2769541052115763,1.2151025565630638,complete_1,eukdetect,Species,EqualReads
Pneumocystis jirovecii,1.165203435239806,1.2091422758735786,complete_1,eukdetect,Species,EqualReads
Priceomyces carsonii,0.8315970532630026,1.6994747005952333,complete_1,eukdetect,Species,EqualReads
Pseudozyma hubeiensis,0.5304647063877707,1.1992084747244363,complete_1,eukdetect,Species,EqualReads
Rhizopus microsporus,0.3766817688972413,0.374305627299675,complete_1,eukdetect,Species,EqualReads
Rhodotorula toruloides,0.483749789783706,0.7303330604849284,complete_1,eukdetect,Species,EqualReads
Saccharomyces cerevisiae,0.8104600680238325,1.731262864272488,complete_1,eukdetect,Species,EqualReads
Saccharomyces eubayanus,0.8383189223312261,1.6148387148045427,complete_1,eukdetect,Species,EqualReads
Saccharomyces mikatae,0.8082141223229742,0.8745718531704719,complete_1,eukdetect,Species,EqualReads
Saccharomycodes ludwigii,0.7826396681502831,1.4602687689238911,complete_1,eukdetect,Species,EqualReads
Saprochaete ingens,0.46171275920732174,1.0728505241073487,complete_1,eukdetect,Species,EqualReads
Scedosporium apiospermum,0.22522955968849262,0.4370872505622531,complete_1,eukdetect,Species,EqualReads
Scheffersomyces stipitis,0.6335868323978279,1.5190768717268126,complete_1,eukdetect,Species,EqualReads
Schizophyllum commune,0.2529928059690816,0.374305627299675,complete_1,eukdetect,Species,EqualReads
Sordaria macrospora,0.25643159488682227,0.5360279100077087,complete_1,eukdetect,Species,EqualReads
Spathaspora passalidarum,0.7421676692837669,1.4177521000055628,complete_1,eukdetect,Species,EqualReads
Suhomyces tanzawaensis,0.7447606394585453,1.7352363847321448,complete_1,eukdetect,Species,EqualReads
Talaromyces marneffei,0.3469469615939019,0.6806640547392179,complete_1,eukdetect,Species,EqualReads
Tetrapisispora phaffii,0.8075337320459447,1.5556332599556555,complete_1,eukdetect,Species,EqualReads
Torulaspora delbrueckii,1.061020425081307,2.410734862873809,complete_1,eukdetect,Species,EqualReads
Trichophyton benhamiae,0.4402113596688402,0.5674187216389976,complete_1,eukdetect,Species,EqualReads
Trichosporon asahii,0.3991933362079835,0.5852995637074535,complete_1,eukdetect,Species,EqualReads
Verruconis gallopava,0.3078408846357132,0.6758958301876297,complete_1,eukdetect,Species,EqualReads
Verticillium alfalfae,0.2979679041508637,0.21377540072953835,complete_1,eukdetect,Species,EqualReads
Wallemia ichthyophaga,1.013224995639628,1.7626536759037772,complete_1,eukdetect,Species,EqualReads
Wickerhamomyces ciferrii,0.6152590511113819,0.9715257523860991,complete_1,eukdetect,Species,EqualReads
Xylona heveae,0.40198138551591045,0.770068265081497,complete_1,eukdetect,Species,EqualReads
Yamadazyma tenuis,0.9103268051323691,2.401993117862564,complete_1,eukdetect,Species,EqualReads
Yarrowia lipolytica,0.4771661101913841,1.0847710854863193,complete_1,eukdetect,Species,EqualReads
Zygosaccharomyces rouxii,1.001914325635099,0.7259621879793059,complete_1,eukdetect,Species,EqualReads
Zygotorulaspora mrakii,0.9395738446978454,2.090469113825467,complete_1,eukdetect,Species,EqualReads
Acaromyces,0.5061185469187354,1.0335126715567458,complete_1,eukdetect,Genus,EqualReads
Alternaria,1.6758334378033317,0.1740401961329699,complete_1,eukdetect,Genus,EqualReads
Ascochyta,0.23951318906693708,0.4807959756184785,complete_1,eukdetect,Genus,EqualReads
Ascoidea,0.5589196074575569,1.020797406085844,complete_1,eukdetect,Genus,EqualReads
Aspergillus,3.923769911321915,4.887827517423887,complete_1,eukdetect,Genus,EqualReads
Babjeviella,0.6427498556996962,1.423712380695048,complete_1,eukdetect,Genus,EqualReads
Beauveria,0.2903587070117857,0.26622587079700877,complete_1,eukdetect,Genus,EqualReads
Bipolaris,0.28432329358911423,0.5793392830179682,complete_1,eukdetect,Genus,EqualReads
Blastomyces,0.27679849743147533,0.2773517280840479,complete_1,eukdetect,Genus,EqualReads
Botrytis,0.20909028386379408,0.3071531315314742,complete_1,eukdetect,Genus,EqualReads
Brettanomyces,0.7439426324161229,1.4698052180270675,complete_1,eukdetect,Genus,EqualReads
Candida,7.278534506547874,3.170471974760198,complete_1,eukdetect,Genus,EqualReads
Chaetomium,0.587167339909719,0.49986887382483136,complete_1,eukdetect,Genus,EqualReads
Cladophialophora,0.6038715417887512,0.7613265200702518,complete_1,eukdetect,Genus,EqualReads
Clavispora,0.8075455968652325,1.7678192525013312,complete_1,eukdetect,Genus,EqualReads
Coccidioides,0.36216556764831725,0.500266225870797,complete_1,eukdetect,Genus,EqualReads
Cokeromyces,0.3479040749712917,0.3425174636224202,complete_1,eukdetect,Genus,EqualReads
Cryptococcus,3.126904740987323,0.6027830537299436,complete_1,eukdetect,Genus,EqualReads
Cyberlindnera,0.7514991411087986,1.7725874770529195,complete_1,eukdetect,Genus,EqualReads
Cyphellophora,0.3399195544099535,0.8483466181367367,complete_1,eukdetect,Genus,EqualReads
Debaryomyces,1.6415176930979312,1.738812553145836,complete_1,eukdetect,Genus,EqualReads
Diutina,0.7276035640966829,1.695103828089611,complete_1,eukdetect,Genus,EqualReads
Encephalitozoon,3.9172185241024606,1.6772229860211552,complete_1,eukdetect,Genus,EqualReads
Endocarpon,0.26348415573064093,0.5797366350639339,complete_1,eukdetect,Genus,EqualReads
Eremothecium,1.0755935290970975,2.4441124347349263,complete_1,eukdetect,Genus,EqualReads
Fonsecaea,0.567255473677305,0.5630478491333752,complete_1,eukdetect,Genus,EqualReads
Histoplasma,0.32140894585857765,0.3488750963578711,complete_1,eukdetect,Genus,EqualReads
Hyphopichia,0.788780208439483,1.756296043168326,complete_1,eukdetect,Genus,EqualReads
Kazachstania,3.2372893483629817,2.0141775210000556,complete_1,eukdetect,Genus,EqualReads
Kluyveromyces,1.8111533500838952,1.7570907472602575,complete_1,eukdetect,Genus,EqualReads
Komagataella,1.0615154555398914,2.119873165226928,complete_1,eukdetect,Genus,EqualReads
Kuraishia,0.8603567006727199,2.0157669291839184,complete_1,eukdetect,Genus,EqualReads
Kwoniella,3.038995916815743,0.6083459823734632,complete_1,eukdetect,Genus,EqualReads
Lachancea,1.8233568220137217,2.142124879801006,complete_1,eukdetect,Genus,EqualReads
Lodderomyces,0.6081715735530291,1.200797882908299,complete_1,eukdetect,Genus,EqualReads
Malassezia,7.351037133077227,3.058418697797875,complete_1,eukdetect,Genus,EqualReads
Metschnikowia,0.6093555896551326,1.1904667297131915,complete_1,eukdetect,Genus,EqualReads
Meyerozyma,0.9220895482768191,1.4582820086940629,complete_1,eukdetect,Genus,EqualReads
Microsporum,0.42093960878916614,0.9325852518814619,complete_1,eukdetect,Genus,EqualReads
Nakaseomyces,0.7942144105022957,1.468215809843205,complete_1,eukdetect,Genus,EqualReads
Nannizzia,0.4207990928239259,0.8570883631479818,complete_1,eukdetect,Genus,EqualReads
Naumovozyma,0.8719901674300423,1.8457002535106053,complete_1,eukdetect,Genus,EqualReads
Neurospora,0.9511366007683857,0.4251666891832826,complete_1,eukdetect,Genus,EqualReads
Ogataea,5.480538869650619,2.4123242710576713,complete_1,eukdetect,Genus,EqualReads
Paracoccidioides,0.3266276479756932,0.5209285322610127,complete_1,eukdetect,Genus,EqualReads
Penicillium,0.6246367337592785,0.6441076665103748,complete_1,eukdetect,Genus,EqualReads
Pichia,1.7495019528793696,1.8874222183370024,complete_1,eukdetect,Genus,EqualReads
Pneumocystis,3.7463676920332887,2.424244832436642,complete_1,eukdetect,Genus,EqualReads
Priceomyces,0.8315970532630026,1.6994747005952333,complete_1,eukdetect,Genus,EqualReads
Pseudozyma,0.5304647063877707,1.1992084747244363,complete_1,eukdetect,Genus,EqualReads
Rhizopus,0.3766817688972413,0.374305627299675,complete_1,eukdetect,Genus,EqualReads
Rhodotorula,0.9493122063737265,0.7303330604849284,complete_1,eukdetect,Genus,EqualReads
Saccharomyces,4.092001714960099,4.220673432247502,complete_1,eukdetect,Genus,EqualReads
Saccharomycodes,0.7826396681502831,1.4602687689238911,complete_1,eukdetect,Genus,EqualReads
Saprochaete,0.46171275920732174,1.0728505241073487,complete_1,eukdetect,Genus,EqualReads
Scedosporium,0.22522955968849262,0.4370872505622531,complete_1,eukdetect,Genus,EqualReads
Scheffersomyces,3.3585298713732397,1.5190768717268126,complete_1,eukdetect,Genus,EqualReads
Schizophyllum,0.2529928059690816,0.374305627299675,complete_1,eukdetect,Genus,EqualReads
Sordaria,0.25643159488682227,0.5360279100077087,complete_1,eukdetect,Genus,EqualReads
Spathaspora,1.3783925732759335,1.4177521000055628,complete_1,eukdetect,Genus,EqualReads
Suhomyces,0.7447606394585453,1.7352363847321448,complete_1,eukdetect,Genus,EqualReads
Talaromyces,0.3469469615939019,0.6806640547392179,complete_1,eukdetect,Genus,EqualReads
Tetrapisispora,1.5039257259700234,1.5556332599556555,complete_1,eukdetect,Genus,EqualReads
Torulaspora,1.061020425081307,2.410734862873809,complete_1,eukdetect,Genus,EqualReads
Trichophyton,0.8749809009162512,0.9687442880643392,complete_1,eukdetect,Genus,EqualReads
Trichosporon,0.3991933362079835,0.5852995637074535,complete_1,eukdetect,Genus,EqualReads
Verruconis,0.3078408846357132,0.6758958301876297,complete_1,eukdetect,Genus,EqualReads
Verticillium,0.2979679041508637,0.2694046871647342,complete_1,eukdetect,Genus,EqualReads
Wallemia,2.0099385582428035,1.7626536759037772,complete_1,eukdetect,Genus,EqualReads
Wickerhamomyces,0.6152590511113819,0.9715257523860991,complete_1,eukdetect,Genus,EqualReads
Xylona,0.40198138551591045,0.770068265081497,complete_1,eukdetect,Genus,EqualReads
Yamadazyma,0.9103268051323691,2.401993117862564,complete_1,eukdetect,Genus,EqualReads
Yarrowia,0.4771661101913841,1.0847710854863193,complete_1,eukdetect,Genus,EqualReads
Zygosaccharomyces,1.001914325635099,1.7698060127311595,complete_1,eukdetect,Genus,EqualReads
Zygotorulaspora,0.9395738446978454,2.090469113825467,complete_1,eukdetect,Genus,EqualReads
Ajellomycetaceae,0.598207443290053,0.626226824441919,complete_1,eukdetect,Family,EqualReads
Arthrodermataceae,2.131913822339112,2.758417903093783,complete_1,eukdetect,Family,EqualReads
Ascoideaceae,0.5589196074575569,1.020797406085844,complete_1,eukdetect,Family,EqualReads
Aspergillaceae,4.548406645081194,5.531935183934262,complete_1,eukdetect,Family,EqualReads
Chaetomiaceae,0.587167339909719,0.49986887382483136,complete_1,eukdetect,Family,EqualReads
Cordycipitaceae,0.2903587070117857,0.26622587079700877,complete_1,eukdetect,Family,EqualReads
Cryptobasidiaceae,0.5061185469187354,1.0335126715567458,complete_1,eukdetect,Family,EqualReads
Cryptococcaceae,6.165900657803067,1.2111290361034068,complete_1,eukdetect,Family,EqualReads
Cyphellophoraceae,0.3399195544099535,0.8483466181367367,complete_1,eukdetect,Family,EqualReads
Debaryomycetaceae,19.19030403651491,19.52190601829409,complete_1,eukdetect,Family,EqualReads
Didymellaceae,0.5164877769433153,0.4807959756184785,complete_1,eukdetect,Family,EqualReads
Dipodascaceae,0.9388788693987058,2.1576216095936678,complete_1,eukdetect,Family,EqualReads
Herpotrichiellaceae,1.1711270154660562,1.324374369203627,complete_1,eukdetect,Family,EqualReads
Malasseziaceae,7.351037133077227,3.058418697797875,complete_1,eukdetect,Family,EqualReads
Metschnikowiaceae,1.4169011865203651,2.9582859822145227,complete_1,eukdetect,Family,EqualReads
Microascaceae,0.22522955968849262,0.4370872505622531,complete_1,eukdetect,Family,EqualReads
Mucoraceae,0.3479040749712917,0.3484777443119055,complete_1,eukdetect,Family,EqualReads
Phaffomycetaceae,2.4282736477600717,4.863986394665947,complete_1,eukdetect,Family,EqualReads
Pichiaceae,7.9739834549461115,5.7695517074217415,complete_1,eukdetect,Family,EqualReads
Plectosphaerellaceae,0.2979679041508637,0.2694046871647342,complete_1,eukdetect,Family,EqualReads
Pleosporaceae,1.960156731392446,0.7533794791509382,complete_1,eukdetect,Family,EqualReads
Rhizopodaceae,0.3766817688972413,0.374305627299675,complete_1,eukdetect,Family,EqualReads
Saccharomycetaceae,18.212033663834408,23.718738327783647,complete_1,eukdetect,Family,EqualReads
Saccharomycodaceae,0.7826396681502831,1.4602687689238911,complete_1,eukdetect,Family,EqualReads
Schizophyllaceae,0.2529928059690816,0.374305627299675,complete_1,eukdetect,Family,EqualReads
Sclerotiniaceae,0.20909028386379408,0.3071531315314742,complete_1,eukdetect,Family,EqualReads
Sordariaceae,1.2075681956552078,0.9611945991909913,complete_1,eukdetect,Family,EqualReads
Sporidiobolaceae,0.9493122063737265,0.7303330604849284,complete_1,eukdetect,Family,EqualReads
Sympoventuriaceae,0.3078408846357132,0.6758958301876297,complete_1,eukdetect,Family,EqualReads
Thermoascaceae,0.32496478307883564,0.6707302535900757,complete_1,eukdetect,Family,EqualReads
Trichocomaceae,0.3469469615939019,0.6806640547392179,complete_1,eukdetect,Family,EqualReads
Trichosporonaceae,0.3991933362079835,0.5852995637074535,complete_1,eukdetect,Family,EqualReads
Unikaryonidae,3.9172185241024606,1.6772229860211552,complete_1,eukdetect,Family,EqualReads
Ustilaginaceae,0.5304647063877707,1.1992084747244363,complete_1,eukdetect,Family,EqualReads
Verrucariaceae,0.26348415573064093,0.5797366350639339,complete_1,eukdetect,Family,EqualReads
Wallemiaceae,2.0099385582428035,1.7626536759037772,complete_1,eukdetect,Family,EqualReads
Xylonaceae,0.40198138551591045,0.770068265081497,complete_1,eukdetect,Family,EqualReads
Aspergillus niger,10.0,1.3043113571548397,small_1,eukdetect,Species,EqualCoverage
Candida albicans,10.0,12.000922663982553,small_1,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,10.0,14.976514007716826,small_1,eukdetect,Species,EqualCoverage
Kluyveromyces lactis,10.0,13.363949001845327,small_1,eukdetect,Species,EqualCoverage
Malassezia restricta,10.0,15.798523737627916,small_1,eukdetect,Species,EqualCoverage
Neurospora tetrasperma,10.0,10.254151987921489,small_1,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,10.0,14.36000671028351,small_1,eukdetect,Species,EqualCoverage
Yarrowia lipolytica,10.0,15.106525750712969,small_1,eukdetect,Species,EqualCoverage
Aspergillus,10.0,3.986327797349438,small_1,eukdetect,Genus,EqualCoverage
Candida,10.0,12.000922663982553,small_1,eukdetect,Genus,EqualCoverage
Debaryomyces,10.0,14.976514007716826,small_1,eukdetect,Genus,EqualCoverage
Kluyveromyces,10.0,13.363949001845327,small_1,eukdetect,Genus,EqualCoverage
Malassezia,10.0,15.798523737627916,small_1,eukdetect,Genus,EqualCoverage
Neurospora,10.0,10.407230330481463,small_1,eukdetect,Genus,EqualCoverage
Saccharomyces,20.0,14.36000671028351,small_1,eukdetect,Genus,EqualCoverage
Yarrowia,10.0,15.106525750712969,small_1,eukdetect,Genus,EqualCoverage
Aspergillaceae,10.0,3.986327797349438,small_1,eukdetect,Family,EqualCoverage
Debaryomycetaceae,20.0,26.97743667169938,small_1,eukdetect,Family,EqualCoverage
Dipodascaceae,10.0,15.106525750712969,small_1,eukdetect,Family,EqualCoverage
Malasseziaceae,10.0,15.798523737627916,small_1,eukdetect,Family,EqualCoverage
Saccharomycetaceae,40.0,27.723955712128838,small_1,eukdetect,Family,EqualCoverage
Sordariaceae,10.0,10.407230330481463,small_1,eukdetect,Family,EqualCoverage
Candida albicans,10.0,10.524476810474823,small_2,eukdetect,Species,EqualCoverage
Coccidioides posadasii,10.0,2.916620692191695,small_2,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,10.0,13.133988009856928,small_2,eukdetect,Species,EqualCoverage
Kluyveromyces lactis,10.0,11.719813159733716,small_2,eukdetect,Species,EqualCoverage
Malassezia restricta,10.0,13.854867777409982,small_2,eukdetect,Species,EqualCoverage
Paracoccidioides brasiliensis,10.0,9.902901908860201,small_2,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,10.0,12.593328184192137,small_2,eukdetect,Species,EqualCoverage
Schizophyllum commune,10.0,8.70020964360587,small_2,eukdetect,Species,EqualCoverage
Tetrapisispora blattae,10.0,11.335466548972011,small_2,eukdetect,Species,EqualCoverage
Candida,20.0,10.524476810474823,small_2,eukdetect,Genus,EqualCoverage
Coccidioides,10.0,8.234947956894333,small_2,eukdetect,Genus,EqualCoverage
Debaryomyces,10.0,13.133988009856928,small_2,eukdetect,Genus,EqualCoverage
Kluyveromyces,10.0,11.719813159733716,small_2,eukdetect,Genus,EqualCoverage
Malassezia,10.0,13.854867777409982,small_2,eukdetect,Genus,EqualCoverage
Paracoccidioides,10.0,9.902901908860201,small_2,eukdetect,Genus,EqualCoverage
Saccharomyces,10.0,12.593328184192137,small_2,eukdetect,Genus,EqualCoverage
Schizophyllum,10.0,8.70020964360587,small_2,eukdetect,Genus,EqualCoverage
Tetrapisispora,10.0,11.335466548972011,small_2,eukdetect,Genus,EqualCoverage
Debaryomycetaceae,30.0,23.65846482033175,small_2,eukdetect,Family,EqualCoverage
Malasseziaceae,10.0,13.854867777409982,small_2,eukdetect,Family,EqualCoverage
Saccharomycetaceae,30.0,35.648607892897864,small_2,eukdetect,Family,EqualCoverage
Schizophyllaceae,10.0,8.70020964360587,small_2,eukdetect,Family,EqualCoverage
Aspergillus candidus,10.0,12.524575996543156,small_3,eukdetect,Species,EqualCoverage
Candida albicans,10.0,12.3646969860646,small_3,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,10.0,15.430485038349357,small_3,eukdetect,Species,EqualCoverage
Kluyveromyces lactis,10.0,13.769039645673544,small_3,eukdetect,Species,EqualCoverage
Kluyveromyces marxianus,10.0,13.74959490115588,small_3,eukdetect,Species,EqualCoverage
Malassezia restricta,10.0,16.27741168845198,small_3,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,10.0,14.795290050772389,small_3,eukdetect,Species,EqualCoverage
Aspergillus,10.0,12.535378632386301,small_3,eukdetect,Genus,EqualCoverage
Candida,10.0,12.3646969860646,small_3,eukdetect,Genus,EqualCoverage
Debaryomyces,10.0,15.430485038349357,small_3,eukdetect,Genus,EqualCoverage
Fusarium,10.0,0.09722372258831155,small_3,eukdetect,Genus,EqualCoverage
Kluyveromyces,20.0,27.518634546829425,small_3,eukdetect,Genus,EqualCoverage
Kwoniella,10.0,0.9808793345576321,small_3,eukdetect,Genus,EqualCoverage
Malassezia,10.0,16.27741168845198,small_3,eukdetect,Genus,EqualCoverage
Saccharomyces,10.0,14.795290050772389,small_3,eukdetect,Genus,EqualCoverage
Aspergillaceae,10.0,12.535378632386301,small_3,eukdetect,Family,EqualCoverage
Cryptococcaceae,10.0,0.9808793345576321,small_3,eukdetect,Family,EqualCoverage
Debaryomycetaceae,20.0,27.795182024413954,small_3,eukdetect,Family,EqualCoverage
Malasseziaceae,10.0,16.27741168845198,small_3,eukdetect,Family,EqualCoverage
Nectriaceae,10.0,0.09722372258831155,small_3,eukdetect,Family,EqualCoverage
Saccharomycetaceae,30.0,42.31392459760181,small_3,eukdetect,Family,EqualCoverage
Aspergillus glaucus,2.0,3.330281717164519,median_1,eukdetect,Species,EqualCoverage
Aspergillus terreus,2.0,2.7996294205035714,median_1,eukdetect,Species,EqualCoverage
Aspergillus thermomutatus,2.0,3.3779746405214426,median_1,eukdetect,Species,EqualCoverage
Aspergillus tubingensis,2.0,0.4034711677091499,median_1,eukdetect,Species,EqualCoverage
Botrytis porri,2.0,2.7925028917261,median_1,eukdetect,Species,EqualCoverage
Candida parapsilosis,2.0,3.621921202519502,median_1,eukdetect,Species,EqualCoverage
Chaetomium globosum,2.0,3.3439865801981177,median_1,eukdetect,Species,EqualCoverage
Cryptococcus neoformans,2.0,2.0782054304149282,median_1,eukdetect,Species,EqualCoverage
Cryptococcus wingfieldii,2.0,1.6736378736630906,median_1,eukdetect,Species,EqualCoverage
Cyphellophora europaea,2.0,4.536309664121217,median_1,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,2.0,3.9152052714385177,median_1,eukdetect,Species,EqualCoverage
Diutina rugosa,2.0,4.074729877149608,median_1,eukdetect,Species,EqualCoverage
Eremothecium cymbalariae,2.0,3.330281717164519,median_1,eukdetect,Species,EqualCoverage
Fusarium proliferatum,2.0,0.8475087299977525,median_1,eukdetect,Species,EqualCoverage
Histoplasma capsulatum,2.0,2.0195486166311256,median_1,eukdetect,Species,EqualCoverage
Hyphopichia burtonii,2.0,4.013880285280429,median_1,eukdetect,Species,EqualCoverage
Kazachstania africana,2.0,3.948645137240499,median_1,eukdetect,Species,EqualCoverage
Kluyveromyces lactis,2.0,3.493643684525017,median_1,eukdetect,Species,EqualCoverage
Kwoniella mangrovensis,2.0,2.436724647373874,median_1,eukdetect,Species,EqualCoverage
Malassezia restricta,2.0,4.130097523805347,median_1,eukdetect,Species,EqualCoverage
Penicillium chrysogenum,2.0,0.9982622233673397,median_1,eukdetect,Species,EqualCoverage
Pneumocystis jirovecii,2.0,1.9066205452342708,median_1,eukdetect,Species,EqualCoverage
Pseudozyma hubeiensis,2.0,4.071440710021544,median_1,eukdetect,Species,EqualCoverage
Rhizopus microsporus,2.0,1.6906319038247533,median_1,eukdetect,Species,EqualCoverage
Rhodotorula graminis,2.0,1.7443549669164604,median_1,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,2.0,3.754036082163395,median_1,eukdetect,Species,EqualCoverage
Saccharomycodes ludwigii,2.0,3.449788122817501,median_1,eukdetect,Species,EqualCoverage
Sugiyamaella lignohabitans,2.0,3.9804404194784473,median_1,eukdetect,Species,EqualCoverage
Torulaspora delbrueckii,2.0,4.115844466250404,median_1,eukdetect,Species,EqualCoverage
Trichophyton benhamiae,2.0,2.4180860336481795,median_1,eukdetect,Species,EqualCoverage
Wickerhamomyces ciferrii,2.0,2.7546774697533674,median_1,eukdetect,Species,EqualCoverage
Zygosaccharomyces rouxii,2.0,1.193419472965787,median_1,eukdetect,Species,EqualCoverage
Zygotorulaspora mrakii,2.0,4.061573208637353,median_1,eukdetect,Species,EqualCoverage
Alternaria,6.0,1.0591118152365184,median_1,eukdetect,Genus,EqualCoverage
Aspergillus,8.0,10.02592960085957,median_1,eukdetect,Genus,EqualCoverage
Botrytis,2.0,2.7925028917261,median_1,eukdetect,Genus,EqualCoverage
Candida,4.0,3.621921202519502,median_1,eukdetect,Genus,EqualCoverage
Chaetomium,2.0,3.3439865801981177,median_1,eukdetect,Genus,EqualCoverage
Cryptococcus,4.0,3.751843304078019,median_1,eukdetect,Genus,EqualCoverage
Cyphellophora,2.0,4.536309664121217,median_1,eukdetect,Genus,EqualCoverage
Debaryomyces,2.0,3.9152052714385177,median_1,eukdetect,Genus,EqualCoverage
Diutina,2.0,4.074729877149608,median_1,eukdetect,Genus,EqualCoverage
Eremothecium,4.0,3.330281717164519,median_1,eukdetect,Genus,EqualCoverage
Fusarium,2.0,1.076654039919525,median_1,eukdetect,Genus,EqualCoverage
Histoplasma,2.0,2.0195486166311256,median_1,eukdetect,Genus,EqualCoverage
Hyphopichia,2.0,4.013880285280429,median_1,eukdetect,Genus,EqualCoverage
Kazachstania,4.0,3.948645137240499,median_1,eukdetect,Genus,EqualCoverage
Kluyveromyces,2.0,3.493643684525017,median_1,eukdetect,Genus,EqualCoverage
