Query,Taxid,Tax name,Authority,Rank,Basionym,Basionym authority,Curator common name,Has type material,Group name,Superkingdom name,Superkingdom taxid,Kingdom name,Kingdom taxid,Phylum name,Phylum taxid,Class name,Class taxid,Order name,Order taxid,Family name,Family taxid,Genus name,Genus taxid,Species name,Species taxid
245175,245175,Wallemia muriae,"(Kickx) Zalar & de Hoog, 2005",SPECIES,Torula epizoa var. muriae,"J. Kickx f., 1847",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Wallemiomycetes,431957.0,Wallemiales,431958.0,Wallemiaceae,431959.0,Wallemia,148959.0,Wallemia muriae,245175.0
2878332,2878332,Chernovia houtui,"J. Federici, A. M. Yurkov & D. Begerow, 2016",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Wallemiomycetes,431957.0,,,,,Chernovia,2878331.0,Chernovia houtui,2878332.0
3062423,3062423,Wallemia marietelkes,"Y.P. Tan, Bishop-Hurley, Marney & R.G. Shivas, 2023",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Wallemiomycetes,431957.0,Wallemiales,431958.0,Wallemiaceae,431959.0,Wallemia,148959.0,Wallemia marietelkes,3062423.0
2027812,2027812,Classicula sinensis,"Y. Huang & Z.F. Yu, 2018",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Classiculomycetes,432003.0,Classiculales,204044.0,Classiculaceae,2027810.0,Classicula,203532.0,Classicula sinensis,2027812.0
203533,203533,Classicula fluitans,"R. Bauer, Begerow, Oberw. & MarvanovaÌ, 2003",SPECIES,,,,no,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Classiculomycetes,432003.0,Classiculales,204044.0,Classiculaceae,2027810.0,Classicula,203532.0,Classicula fluitans,203533.0
13368,13368,Brettanomyces custersianus,"Van der Walt, 1961",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Brettanomyces,13366.0,Brettanomyces custersianus,13368.0
13370,13370,Brettanomyces naardenensis,"Kolfsch. & Yarrow, 1970",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Brettanomyces,13366.0,Brettanomyces naardenensis,13370.0
27288,27288,Naumovozyma castellii,Kurtzman 2008,SPECIES,Saccharomyces castellii,"Capr., 1967",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Naumovozyma,278028.0,Naumovozyma castellii,27288.0
27294,27294,Kazachstania unispora,"(A. JoÌrg.) Kurtzman, 2003",SPECIES,Saccharomyces unisporus,"A. JoÌrg., 1909",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Kazachstania,71245.0,Kazachstania unispora,27294.0
27298,27298,Priceomyces melissophilus,"(Van der Walt & Klift) M. Suzuki & Kurtzman, 2010",SPECIES,Pichia melissophila,"Van der Walt & Klift, 1972",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Priceomyces,766759.0,Priceomyces melissophilus,27298.0
27300,27300,Schwanniomyces occidentalis,"KloÌcker, 1909",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Schwanniomyces,766758.0,Schwanniomyces occidentalis,27300.0
27301,27301,Schwanniomyces polymorphus,(Klocker) M. Suzuki & Kurtzman 2010,SPECIES,Pichia polymorpha,"KloÌcker, 1912",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Schwanniomyces,766758.0,Schwanniomyces polymorphus,27301.0
27302,27302,Schwanniomyces pseudopolymorphus,(C. Ramrez & Boidin) M. Suzuki & Kurtzman 2010,SPECIES,Pichia pseudopolymorpha,"C. RamiÌrez & Boidin, 1953",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Schwanniomyces,766758.0,Schwanniomyces pseudopolymorphus,27302.0
27304,27304,Wickerhamiella versatilis,"(Etchells & T.A. Bell) de Vega & Lachance, 2017",SPECIES,Brettanomyces versatilis,"Etchells & T.A. Bell, 1950",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Wickerhamiella,45787.0,Wickerhamiella versatilis,27304.0
27305,27305,Schwanniomyces vanrijiae,(van derWalt&Tscheuschner) M. Suzuki & Kurtzman 2010,SPECIES,Pichia vanrijiae,"Van der Walt & Tscheuschner, 1956",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Schwanniomyces,766758.0,Schwanniomyces vanrijiae,27305.0
27306,27306,Schwanniomyces yamadae,(Van der Walt & Johannsen) M. Suzuki & Kurtzman 2010,SPECIES,Debaryozyma yamadae,"Van der Walt & Johannsen, 1980",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Schwanniomyces,766758.0,Schwanniomyces yamadae,27306.0
27309,27309,Alloascoidea africana,"(Batra & Francke-Grosmann) Kurtzman & Robnett, 2013",SPECIES,Ascoidea africana,"L.R. Batra & Francke-Grosm., 1964",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Alloascoideaceae,1540229.0,Alloascoidea,1540230.0,Alloascoidea africana,27309.0
27311,27311,Cephaloascus fragrans,"Hanawa, 1920",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Cephaloascaceae,28984.0,Cephaloascus,27310.0,Cephaloascus fragrans,27311.0
27313,27313,Dipodascopsis uninucleata,"(Biggs) L.R. Batra & Millner, 1978",SPECIES,Dipodascus uninucleatus,"Biggs, 1937",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Lipomycetaceae,29827.0,Dipodascopsis,27312.0,Dipodascopsis uninucleata,27313.0
27315,27315,Dipodascus albidus,"Lagerh., 1892",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Dipodascus,27314.0,Dipodascus albidus,27315.0
28550,28550,Schwanniomyces etchellsii,(Kreger-van Rij) M. Suzuki & Kurtzman 2010,SPECIES,Pichia etchellsii,"Kreger, 1964",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Schwanniomyces,766758.0,Schwanniomyces etchellsii,28550.0
28986,28986,Millerozyma acaciae,(van der Walt) Kurtzman & M. Suzuki 2010,SPECIES,"Pichia acaciae van der Walt, Antonie van Leeuwenhoek 1966","Van der Walt, 1966",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Millerozyma,766502.0,Millerozyma acaciae,28986.0
29829,29829,Lipomyces starkeyi,"Lodder & Kreger, 1952",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Lipomycetaceae,29827.0,Lipomyces,29828.0,Lipomyces starkeyi,29829.0
29830,29830,Starmerella apicola,"(Hajsig) C.A. Rosa & Lachance, 2018",SPECIES,Torulopsis apicola,"Hajsig, 1958",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Starmerella,75735.0,Starmerella apicola,29830.0
29833,29833,Hanseniaspora uvarum,"(Niehaus) Shehata, Mrak & Phaff ex M.T. Sm., 1984",SPECIES,Kloeckeraspora uvarum,"Niehaus, 1932",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycodaceae,34365.0,Hanseniaspora,29832.0,Hanseniaspora uvarum,29833.0
29835,29835,Saturnispora dispora,"(Beij. ex Dekker) Z.W. Liu & Kurtzman, 1991",SPECIES,Debaryomyces disporus,"Beij. ex Stell.-Dekk., 1931",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Saturnispora,29834.0,Saturnispora dispora,29835.0
33169,33169,Eremothecium gossypii,"(Ashby & Nowell) Kurtzman, 1995",SPECIES,Nematospora gossypii,"S.F. Ashby & W. Nowell, 1926",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Eremothecium,33170.0,Eremothecium gossypii,33169.0
33171,33171,Eremothecium ashbyi,"Guillierm., 1935",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Eremothecium,33170.0,Eremothecium ashbyi,33171.0
34356,34356,Kodamaea ohmeri,"(Etchells & T.A. Bell) Y. Yamada, Tom. Suzuki, M. Matsuda & Mikata, 1995",SPECIES,Endomycopsis ohmeri,"Etchells & T.A. Bell, 1950",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Kodamaea,77850.0,Kodamaea ohmeri,34356.0
34357,34357,Lipomyces kononenkoae,"Nieuwdorp, P. Bos & Slooff, 1974",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Lipomycetaceae,29827.0,Lipomyces,29828.0,Lipomyces kononenkoae,34357.0
34358,34358,Kazachstania exigua,"Kurtzman, 2003",SPECIES,Saccharomyces exiguus,"Reess, 1870",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Kazachstania,71245.0,Kazachstania exigua,34358.0
34364,34364,Trigonopsis variabilis,"Schachner, 1929",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trigonopsidaceae,1540145.0,Trigonopsis,34363.0,Trigonopsis variabilis,34364.0
36015,36015,Pichia kluyveri,"Bedford, 1942",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Pichia,4919.0,Pichia kluyveri,36015.0
36016,36016,Cyberlindnera americana,"(Wick.) Minter, 2009",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Cyberlindnera,604195.0,Cyberlindnera americana,36016.0
36017,36017,Cyberlindnera bimundalis,(Wick. & Santa Mara) Minter 2009,SPECIES,Hansenula bimundalis,"Wick. & Santa MariÌa, 1965",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Cyberlindnera,604195.0,Cyberlindnera bimundalis,36017.0
36018,36018,Wickerhamomyces bisporus,"(O. Beck) Kurtzman, Robnett & Basehoar-Powers, 2008",SPECIES,Endomyces bisporus,"O. Beck, 1922",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Wickerhamomyces,599737.0,Wickerhamomyces bisporus,36018.0
36021,36021,Starmera dryadoides,"(D.B. Scott & Van der Walt) Kurtzman, Robnett & Basehoar-Powers, 2008",SPECIES,Hansenula dryadoides,"D.B. Scott & Van der Walt, 1971",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Starmera,83173.0,Starmera dryadoides,36021.0
36022,36022,Cyberlindnera fabianii,"(Wick.) Minter, 2009",SPECIES,Hansenula fabianii,"Wick., 1965",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Cyberlindnera,604195.0,Cyberlindnera fabianii,36022.0
36025,36025,Nakazawaea holstii,(Wick.) Y.Yamada et al.,SPECIES,Hansenula holstii,"Wickerham, 1961",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Nakazawaea,460521.0,Nakazawaea holstii,36025.0
36028,36028,Cyberlindnera petersonii,"(Wick.) Minter, 2009",SPECIES,Hansenula petersonii,Wick. 1964,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Cyberlindnera,604195.0,Cyberlindnera petersonii,36028.0
36029,36029,Wickerhamomyces silvicola,"(Wick.) Kurtzman, Robnett & Basehoar-Powers, 2008",SPECIES,Hansenula silvicola,"Wick., 1951",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Wickerhamomyces,599737.0,Wickerhamomyces silvicola,36029.0
36031,36031,Wickerhamomyces sydowiorum,"(D.B. Scott & Van der Walt) Kurtzman, Robnett & Basehoar-Powers, 2008",SPECIES,Hansenula sydowiorum,"D.B. Scott & Van der Walt, 1970",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Wickerhamomyces,599737.0,Wickerhamomyces sydowiorum,36031.0
36032,36032,Barnettozyma wickerhamii,"(Van der Walt) Kurtzman, Robnett & Basehoar-Powers, 2008",SPECIES,Endomycopsis wickerhamii,"Van der Walt, 1959",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Barnettozyma,599802.0,Barnettozyma wickerhamii,36032.0
36035,36035,Saccharomycodes ludwigii,"(E.C. Hansen) E.C. Hansen, 1904",SPECIES,Saccharomyces ludwigii,"E.C. Hansen, 1889",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycodaceae,34365.0,Saccharomycodes,36034.0,Saccharomycodes ludwigii,36035.0
36036,36036,Saccharomycopsis capsularis,"SchiÃ¸nning, 1903",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycopsidaceae,34366.0,Saccharomycopsis,4943.0,Saccharomycopsis capsularis,36036.0
36038,36038,Barnettozyma californica,"(Lodder) Kurtzman, Robnett & Basehoar-Power 2008",SPECIES,Zygohansenula californica,"Lodder, 1932",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Barnettozyma,599802.0,Barnettozyma californica,36038.0
36043,36043,Lipomyces lipofer,"Lodder & Kreger ex Slooff, 1970",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Lipomycetaceae,29827.0,Lipomyces,29828.0,Lipomyces lipofer,36043.0
36909,36909,Citeromyces matritensis,"(Santa Maria) Santa Maria, 1957",SPECIES,Hansenula matritensis,"Santa MariÌa, 1956",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Citeromyces,36908.0,Citeromyces matritensis,36909.0
36916,36916,Grigorovia transvaalensis,"(Van der Walt) Gouliamova & Dimitrov, 2020",SPECIES,Saccharomyces transvaalensis,"Van der Walt, 1956",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Grigorovia,2862416.0,Grigorovia transvaalensis,36916.0
36918,36918,Ambrosiozyma platypodis,"(J.M. Baker & Kreger) Van der Walt, 1972",SPECIES,Endomycopsis platypodis,"J.M. Baker & Kreger, 1964",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Ambrosiozyma,36917.0,Ambrosiozyma platypodis,36918.0
37662,37662,Brettanomyces anomalus,"Custers, 1940",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Brettanomyces,13366.0,Brettanomyces anomalus,37662.0
39397,39397,[Candida] sake,"(Saito & Oda) van Uden & H.R. Buckley, 1983",SPECIES,Eutorulopsis sake,"Saito & Oda, 1934",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,[Candida] sake,39397.0
42260,42260,Zygotorulaspora mrakii,(Capr.) Kurtzman 2003,SPECIES,"Zygosaccharomyces mrakii Capr., 1958",Capriotti 1958,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Zygotorulaspora,1196389.0,Zygotorulaspora mrakii,42260.0
43958,43958,Cephaloascus albidus,"Kurtzman, 1977",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Cephaloascaceae,28984.0,Cephaloascus,27310.0,Cephaloascus albidus,43958.0
43959,43959,Saccharomycopsis crataegensis,"Kurtzman & Wick., 1973",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycopsidaceae,34366.0,Saccharomycopsis,4943.0,Saccharomycopsis crataegensis,43959.0
43962,43962,Dipodascus armillariae,"W. Gams, 1983",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Dipodascus,27314.0,Dipodascus armillariae,43962.0
43963,43963,Magnusiomyces magnusii,"(F. Ludw.) Redhead & Malloch, 1977",SPECIES,Endomyces magnusii,"F. Ludw., 1886",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Magnusiomyces,1095182.0,Magnusiomyces magnusii,43963.0
43964,43964,Endomyces scopularum,"Helfer, 1991",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Endomycetaceae,107573.0,Endomyces,44279.0,Endomyces scopularum,43964.0
43968,43968,Aciculoconidium aculeatum,"(Phaff, M.W. Mill. & Shifrine) D.S. King & S.C. Jong, 1976",SPECIES,Trichosporon aculeatum,"Phaff, M.W. Mill. & Shifrine, 1956",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Aciculoconidium,43967.0,Aciculoconidium aculeatum,43968.0
43970,43970,Nadsonia starkeyi-henricii,"(Cif.) Kurtzman & Robnett, 2013",SPECIES,Schizoblastosporion starkeyi-henricii,"Cif., 1930",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Nadsonia,45785.0,Nadsonia starkeyi-henricii,43970.0
43972,43972,Blastobotrys elegans,"de Hoog, Rant.-Leht. & M.T. Sm., 1985",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys elegans,43972.0
43974,43974,Blastobotrys parvus,"(Fell & Statzell) Kurtzman & Robnett, 2007",SPECIES,Sympodiomyces parvus,"Fell & Statzell, 1971",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys parvus,43974.0
43975,43975,Saccharomycopsis selenospora,"(Nadson & Krassiln.) Kurtzman & Robnett, 1995",SPECIES,Guilliermondella selenospora,"Nadson & Krassiln., 1928",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycopsidaceae,34366.0,Saccharomycopsis,4943.0,Saccharomycopsis selenospora,43975.0
43976,43976,Dipodascus australiensis,"Arx & J.S.F. Barker, 1977",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Dipodascus,27314.0,Dipodascus australiensis,43976.0
43978,43978,Dipodascus ambrosiae,"de Hoog, M.T. Sm. & E. GueÌho, 1986",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Dipodascus,27314.0,Dipodascus ambrosiae,43978.0
43980,43980,Magnusiomyces ovetensis,"(PelaÌez & C. RamiÌrez) de Hoog & M.T. Sm., 2004",SPECIES,Endomyces ovetensis,"PelaÌez & C. RamiÌrez, 1956",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Magnusiomyces,1095182.0,Magnusiomyces ovetensis,43980.0
43981,43981,Blastobotrys terrestris,"(Van der Walt & Johannsen) Kurtzman & Robnett, 2007",SPECIES,Trichosporon terrestre,"Van der Walt & Johannsen, 1975",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys terrestris,43981.0
43982,43982,Ambrosiozyma monospora,"(Saito) van der Walt, 1972",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Ambrosiozyma,36917.0,Ambrosiozyma monospora,43982.0
43983,43983,Saccharomycopsis javanensis,"(KloÌcker) Kurtzman & Robnett, 1995",SPECIES,Endomyces javanensis,"KloÌcker, 1909",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycopsidaceae,34366.0,Saccharomycopsis,4943.0,Saccharomycopsis javanensis,43983.0
43984,43984,Ambrosiozyma philentoma,"Van der Walt, D.B. Scott & Klift, 1972",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Ambrosiozyma,36917.0,Ambrosiozyma philentoma,43984.0
43985,43985,Galactomyces reessii,"(Van der Walt) Redhead & Malloch, 1977",SPECIES,Endomyces reessii,"Van der Walt, 1959",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Galactomyces,27316.0,Galactomyces reessii,43985.0
44065,44065,Dipodascus klebahnii,"(Stautz) P.M. Kirk, 2015",SPECIES,Oospora klebahnii,"Stautz, 1931",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Dipodascus,27314.0,Dipodascus klebahnii,44065.0
44066,44066,Dipodascus fermentans,"(Diddens & Lodder) P.M. Kirk, 2015",SPECIES,Trichosporon fermentans,"Diddens & Lodder, 1942",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Dipodascus,27314.0,Dipodascus fermentans,44066.0
44067,44067,Blastobotrys proliferans,"MarvanovaÌ, 1976",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys proliferans,44067.0
44068,44068,Blastobotrys capitulatus,"de Hoog, Rant.-Leht. & M.T. Sm., 1974",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys capitulatus,44068.0
44070,44070,Botryozyma nematodophila,"Shann & M.T. Sm., 1992",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trigonopsidaceae,1540145.0,Botryozyma,44069.0,Botryozyma nematodophila,44070.0
44071,44071,Blastobotrys arbuscula,"de Hoog, Rant.-Leht. & M.T. Sm., 1985",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys arbuscula,44071.0
44072,44072,Blastobotrys aristatus,"MarvanovaÌ, 1976",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys aristatus,44072.0
44073,44073,Blastobotrys niveus,"Klopotek, 1967",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys niveus,44073.0
